dstport,protocol,tag
68,ipv4,sv_P414
62,xnet,sv_P812
51,egp,sv_P885
129,ipv4,sv_P962
22,ipv4,sv_P657
59,st,sv_P433
106,trunk-2,sv_P492
140,dcn-meas,sv_P608
91,pup,sv_P376
50,mux,sv_P264
112,egp,sv_P489
4,nvp-II,sv_P288
76,ipv4,sv_P480
91,tcp,sv_P451
127,rdp,sv_P547
54,leaf-1,sv_P437
134,st,sv_P181
52,pup,sv_P443
30,dcn-meas,sv_P844
28,argus,sv_P507
90,rdp,sv_P224
114,mux,sv_P480
80,mux,sv_P393
107,leaf-2,sv_P964
141,rdp,sv_P351
27,dcn-meas,sv_P814
27,xnet,sv_P33
1,prm,sv_P465
109,leaf-2,sv_P800
139,hmp,sv_P938
101,irtp,sv_P143
32,igp,sv_P186
13,igp,sv_P90
135,trunk-1,sv_P726
12,irtp,sv_P85
48,emcon,sv_P728
76,xns-idp,sv_P735
15,xnet,sv_P746
7,emcon,sv_P231
73,xnet,sv_P976
39,argus,sv_P518
109,cbt,sv_P736
70,hmp,sv_P391
77,udp,sv_P75
134,trunk-2,sv_P531
129,iso-tp4,sv_P969
90,nvp-II,sv_P859
81,st,sv_P803
35,tcp,sv_P168
120,irtp,sv_P890
54,emcon,sv_P97
46,nvp-II,sv_P367
125,prm,sv_P1000
25,rdp,sv_P53
110,emcon,sv_P190
102,udp,sv_P124
56,pup,sv_P272
76,udp,sv_P455
40,nvp-II,sv_P141
4,st,sv_P138
36,rdp,sv_P405
144,emcon,sv_P171
63,netblt,sv_P58
65,xns-idp,sv_P669
69,igmp,sv_P488
82,cbt,sv_P585
105,tcp,sv_P249
138,leaf-2,sv_P269
119,trunk-1,sv_P673
95,ggp,sv_P280
37,st,sv_P936
119,ipv4,sv_P574
136,dcn-meas,sv_P349
77,cbt,sv_P152
23,tcp,sv_P324
57,icmp,sv_P198
9,chaos,sv_P457
114,hmp,sv_P389
22,egp,sv_P338
92,dcn-meas,sv_P181
136,prm,sv_P301
57,prm,sv_P368
40,icmp,sv_P680
45,trunk-1,sv_P772
134,tcp,sv_P143
44,bbn-rcc-mon,sv_P757
128,irtp,sv_P736
133,argus,sv_P835
56,xns-idp,sv_P906
60,argus,sv_P687
25,xns-idp,sv_P952
122,ggp,sv_P936
8,pup,sv_P499
72,emcon,sv_P192
64,tcp,sv_P413
118,argus,sv_P315
55,egp,sv_P365
53,nvp-II,sv_P249
131,igmp,sv_P226
55,trunk-2,sv_P143
118,igp,sv_P27
103,chaos,sv_P902
106,xns-idp,sv_P393
51,bbn-rcc-mon,sv_P428
49,hmp,sv_P265
33,netblt,sv_P570
51,iso-tp4,sv_P101
46,egp,sv_P538
109,pup,sv_P862
56,bbn-rcc-mon,sv_P480
68,ggp,sv_P948
102,icmp,sv_P377
78,udp,sv_P425
33,ggp,sv_P822
129,irtp,sv_P229
86,igmp,sv_P42
10,ggp,sv_P877
23,ipv4,sv_P99
94,cbt,sv_P930
110,egp,sv_P52
116,rdp,sv_P865
125,rdp,sv_P568
110,leaf-2,sv_P539
105,hmp,sv_P85
119,udp,sv_P826
104,leaf-1,sv_P181
64,tcp,sv_P473
1,nvp-II,sv_P823
89,xnet,sv_P399
124,iso-tp4,sv_P504
138,hmp,sv_P968
114,prm,sv_P400
143,st,sv_P402
142,cbt,sv_P161
21,tcp,sv_P349
83,trunk-2,sv_P362
121,mux,sv_P295
44,trunk-2,sv_P543
20,rdp,sv_P983
126,igp,sv_P655
133,pup,sv_P618
99,xns-idp,sv_P43
66,iso-tp4,sv_P752
21,trunk-1,sv_P822
120,emcon,sv_P310
39,tcp,sv_P201
140,iso-tp4,sv_P463
2,cbt,sv_P961
145,ggp,sv_P114
40,argus,sv_P849
108,igp,sv_P399
3,xns-idp,sv_P403
55,dcn-meas,sv_P641
53,ggp,sv_P105
10,nvp-II,sv_P543
82,udp,sv_P410
139,nvp-II,sv_P782
32,irtp,sv_P178
29,leaf-2,sv_P224
60,hmp,sv_P664
73,prm,sv_P649
147,chaos,sv_P247
8,udp,sv_P80
68,cbt,sv_P451
14,leaf-2,sv_P49
80,bbn-rcc-mon,sv_P610
32,hmp,sv_P751
55,igp,sv_P979
93,leaf-1,sv_P739
14,cbt,sv_P179
6,bbn-rcc-mon,sv_P773
129,prm,sv_P774
122,ipv4,sv_P366
119,mux,sv_P357
45,nvp-II,sv_P752
129,iso-tp4,sv_P1
23,netblt,sv_P4
22,ipv4,sv_P466
55,mux,sv_P923
120,cbt,sv_P352
17,bbn-rcc-mon,sv_P795
124,ipv4,sv_P931
77,pup,sv_P566
16,xnet,sv_P972
68,mfe-nsp,sv_P664
143,udp,sv_P548
30,hmp,sv_P778
59,leaf-2,sv_P597
125,ipv4,sv_P406
21,netblt,sv_P42
142,chaos,sv_P190
54,chaos,sv_P257
24,udp,sv_P679
76,ggp,sv_P241
136,ipv4,sv_P998
51,nvp-II,sv_P43
118,trunk-1,sv_P616
18,chaos,sv_P849
147,xnet,sv_P689
61,ggp,sv_P324
107,mfe-nsp,sv_P116
89,xns-idp,sv_P185
66,st,sv_P612
6,mux,sv_P103
121,tcp,sv_P104
82,mfe-nsp,sv_P817
92,leaf-1,sv_P718
59,tcp,sv_P135
59,ggp,sv_P450
13,mux,sv_P794
24,igp,sv_P833
10,nvp-II,sv_P80
49,dcn-meas,sv_P621
33,pup,sv_P130
14,tcp,sv_P759
82,ggp,sv_P7
50,irtp,sv_P352
8,emcon,sv_P528
138,ipv4,sv_P115
4,leaf-1,sv_P650
58,tcp,sv_P624
113,argus,sv_P435
141,dcn-meas,sv_P220
141,ggp,sv_P200
34,ipv4,sv_P682
89,ipv4,sv_P586
145,emcon,sv_P602
125,netblt,sv_P746
2,nvp-II,sv_P786
118,nvp-II,sv_P537
63,icmp,sv_P727
109,mux,sv_P459
79,trunk-2,sv_P183
38,rdp,sv_P765
24,hmp,sv_P228
135,leaf-2,sv_P449
117,igmp,sv_P537
81,leaf-1,sv_P848
86,dcn-meas,sv_P670
51,pup,sv_P22
89,dcn-meas,sv_P212
54,tcp,sv_P26
77,leaf-1,sv_P656
34,argus,sv_P11
102,hmp,sv_P874
16,trunk-1,sv_P815
63,xnet,sv_P588
111,ipv4,sv_P935
93,trunk-2,sv_P221
63,argus,sv_P626
84,ipv4,sv_P140
63,chaos,sv_P697
64,nvp-II,sv_P782
85,prm,sv_P347
144,hmp,sv_P617
64,udp,sv_P540
83,udp,sv_P732
15,icmp,sv_P859
30,bbn-rcc-mon,sv_P806
129,xns-idp,sv_P137
5,xns-idp,sv_P180
112,tcp,sv_P964
1,pup,sv_P664
13,irtp,sv_P849
19,igmp,sv_P59
44,udp,sv_P15
88,egp,sv_P45
55,tcp,sv_P278
121,cbt,sv_P440
113,icmp,sv_P336
4,icmp,sv_P128
113,leaf-1,sv_P261
36,pup,sv_P834
124,leaf-1,sv_P514
58,emcon,sv_P984
93,chaos,sv_P182
137,hmp,sv_P491
49,dcn-meas,sv_P329
29,chaos,sv_P746
12,bbn-rcc-mon,sv_P10
20,chaos,sv_P771
4,nvp-II,sv_P42
12,trunk-2,sv_P60
79,igp,sv_P924
147,mux,sv_P72
114,xnet,sv_P425
97,bbn-rcc-mon,sv_P637
84,trunk-2,sv_P145
57,nvp-II,sv_P696
86,leaf-1,sv_P557
142,icmp,sv_P293
145,udp,sv_P723
53,igmp,sv_P798
29,tcp,sv_P371
59,igmp,sv_P638
110,iso-tp4,sv_P144
94,icmp,sv_P140
3,rdp,sv_P571
98,icmp,sv_P981
135,igp,sv_P688
48,rdp,sv_P488
98,iso-tp4,sv_P516
40,ipv4,sv_P19
147,ipv4,sv_P268
142,chaos,sv_P900
33,dcn-meas,sv_P673
72,leaf-1,sv_P932
85,leaf-1,sv_P791
147,ggp,sv_P969
136,mux,sv_P219
67,leaf-1,sv_P171
108,udp,sv_P292
113,netblt,sv_P562
71,igmp,sv_P27
54,st,sv_P905
90,nvp-II,sv_P272
78,egp,sv_P666
58,st,sv_P396
87,hmp,sv_P927
21,pup,sv_P408
23,trunk-1,sv_P838
40,tcp,sv_P793
145,trunk-1,sv_P68
37,icmp,sv_P891
130,xns-idp,sv_P525
13,iso-tp4,sv_P8
11,mfe-nsp,sv_P343
94,trunk-1,sv_P341
92,pup,sv_P533
143,tcp,sv_P743
100,trunk-1,sv_P118
42,ggp,sv_P770
119,trunk-2,sv_P680
126,dcn-meas,sv_P439
50,dcn-meas,sv_P970
106,iso-tp4,sv_P300
16,udp,sv_P46
125,rdp,sv_P691
26,xnet,sv_P992
71,leaf-2,sv_P263
119,tcp,sv_P655
55,hmp,sv_P993
1,cbt,sv_P394
23,udp,sv_P494
33,udp,sv_P488
113,leaf-2,sv_P715
60,icmp,sv_P700
98,dcn-meas,sv_P397
97,trunk-1,sv_P888
44,trunk-2,sv_P366
125,cbt,sv_P68
1,prm,sv_P874
23,pup,sv_P721
85,emcon,sv_P391
52,netblt,sv_P817
2,udp,sv_P770
116,egp,sv_P715
6,udp,sv_P343
52,st,sv_P964
1,irtp,sv_P841
16,ipv4,sv_P317
90,argus,sv_P628
10,igp,sv_P169
40,hmp,sv_P872
76,leaf-2,sv_P191
7,irtp,sv_P62
118,hmp,sv_P314
106,rdp,sv_P895
72,tcp,sv_P489
105,leaf-1,sv_P153
122,argus,sv_P193
61,prm,sv_P734
139,tcp,sv_P69
118,rdp,sv_P501
52,mfe-nsp,sv_P467
132,udp,sv_P505
141,egp,sv_P941
83,xnet,sv_P886
124,hmp,sv_P571
79,ggp,sv_P854
35,mux,sv_P585
21,icmp,sv_P427
23,prm,sv_P342
2,nvp-II,sv_P614
27,prm,sv_P401
128,bbn-rcc-mon,sv_P334
127,hmp,sv_P65
16,leaf-1,sv_P180
121,pup,sv_P131
66,leaf-2,sv_P207
126,argus,sv_P273
46,igp,sv_P806
79,prm,sv_P205
72,netblt,sv_P570
75,mux,sv_P799
16,mux,sv_P858
136,udp,sv_P813
100,irtp,sv_P538
130,trunk-1,sv_P733
92,igp,sv_P588
25,st,sv_P491
113,leaf-1,sv_P820
49,argus,sv_P178
2,trunk-2,sv_P873
72,netblt,sv_P886
68,bbn-rcc-mon,sv_P244
118,trunk-1,sv_P24
46,pup,sv_P48
109,igmp,sv_P319
25,icmp,sv_P71
133,rdp,sv_P588
141,trunk-1,sv_P482
74,prm,sv_P705
146,argus,sv_P210
24,icmp,sv_P639
144,mux,sv_P643
56,trunk-2,sv_P900
144,udp,sv_P982
129,dcn-meas,sv_P398
36,emcon,sv_P950
81,udp,sv_P347
115,ggp,sv_P264
138,icmp,sv_P186
112,bbn-rcc-mon,sv_P885
50,tcp,sv_P793
143,igmp,sv_P343
82,ggp,sv_P317
89,icmp,sv_P79
47,ipv4,sv_P391
116,cbt,sv_P234
80,prm,sv_P153
1,ggp,sv_P850
68,mfe-nsp,sv_P971
142,bbn-rcc-mon,sv_P618
81,tcp,sv_P164
28,icmp,sv_P361
124,xns-idp,sv_P200
125,igmp,sv_P539
141,pup,sv_P206
4,leaf-2,sv_P358
81,trunk-2,sv_P274
89,igp,sv_P274
143,prm,sv_P603
88,nvp-II,sv_P80
115,mux,sv_P866
110,leaf-1,sv_P88
107,udp,sv_P572
142,egp,sv_P180
96,xnet,sv_P766
141,nvp-II,sv_P585
74,egp,sv_P193
113,cbt,sv_P175
87,hmp,sv_P945
37,leaf-1,sv_P506
101,mfe-nsp,sv_P644
5,leaf-2,sv_P378
142,emcon,sv_P364
55,xnet,sv_P953
67,rdp,sv_P634
105,emcon,sv_P469
13,igmp,sv_P616
72,leaf-2,sv_P126
136,ggp,sv_P945
34,argus,sv_P805
36,chaos,sv_P717
10,irtp,sv_P503
122,mux,sv_P808
120,udp,sv_P427
35,trunk-2,sv_P388
82,cbt,sv_P998
82,igp,sv_P875
89,prm,sv_P463
62,udp,sv_P518
130,ggp,sv_P603
93,igp,sv_P699
112,trunk-1,sv_P81
23,leaf-1,sv_P191
70,bbn-rcc-mon,sv_P756
93,pup,sv_P477
136,xns-idp,sv_P170
65,mfe-nsp,sv_P519
109,leaf-1,sv_P164
68,icmp,sv_P377
124,ggp,sv_P679
120,iso-tp4,sv_P314
116,tcp,sv_P273
134,pup,sv_P374
46,pup,sv_P137
11,irtp,sv_P457
145,udp,sv_P233
73,mfe-nsp,sv_P827
7,udp,sv_P864
101,egp,sv_P485
73,ggp,sv_P793
69,xnet,sv_P645
126,bbn-rcc-mon,sv_P619
48,chaos,sv_P901
101,dcn-meas,sv_P513
85,chaos,sv_P883
59,chaos,sv_P422
6,igp,sv_P105
31,egp,sv_P710
27,xns-idp,sv_P804
54,prm,sv_P105
24,xnet,sv_P926
97,emcon,sv_P584
43,egp,sv_P493
124,udp,sv_P457
33,nvp-II,sv_P228
69,bbn-rcc-mon,sv_P317
31,xnet,sv_P399
48,trunk-1,sv_P234
136,cbt,sv_P335
94,xns-idp,sv_P243
101,st,sv_P242
26,tcp,sv_P247
141,chaos,sv_P866
30,dcn-meas,sv_P259
122,argus,sv_P900
83,nvp-II,sv_P723
60,egp,sv_P948
34,mux,sv_P613
45,bbn-rcc-mon,sv_P95
95,ggp,sv_P692
124,tcp,sv_P66
35,dcn-meas,sv_P976
108,udp,sv_P274
16,xns-idp,sv_P737
28,leaf-2,sv_P536
100,mfe-nsp,sv_P6
111,bbn-rcc-mon,sv_P651
53,udp,sv_P432
19,udp,sv_P896
46,egp,sv_P646
79,leaf-2,sv_P737
83,udp,sv_P867
85,chaos,sv_P296
47,netblt,sv_P258
134,pup,sv_P449
123,rdp,sv_P51
39,mfe-nsp,sv_P573
67,mux,sv_P164
86,udp,sv_P432
44,leaf-2,sv_P711
43,igmp,sv_P262
77,udp,sv_P343
24,igmp,sv_P389
43,trunk-2,sv_P525
91,mfe-nsp,sv_P228
38,st,sv_P635
29,irtp,sv_P648
64,xnet,sv_P537
72,ggp,sv_P744
24,st,sv_P390
137,udp,sv_P427
8,rdp,sv_P839
107,trunk-2,sv_P614
88,st,sv_P42
109,pup,sv_P344
100,mfe-nsp,sv_P909
48,dcn-meas,sv_P798
105,irtp,sv_P155
74,cbt,sv_P796
30,prm,sv_P330
24,pup,sv_P603
64,tcp,sv_P395
30,trunk-2,sv_P525
46,xnet,sv_P928
30,dcn-meas,sv_P837
64,trunk-1,sv_P327
58,tcp,sv_P93
102,emcon,sv_P210
39,trunk-2,sv_P997
45,trunk-1,sv_P132
125,mfe-nsp,sv_P954
1,ipv4,sv_P912
94,rdp,sv_P432
77,xns-idp,sv_P608
60,st,sv_P75
99,udp,sv_P208
63,cbt,sv_P596
146,udp,sv_P844
57,trunk-2,sv_P524
99,igmp,sv_P846
103,xnet,sv_P108
24,leaf-1,sv_P393
44,hmp,sv_P913
53,bbn-rcc-mon,sv_P639
78,trunk-1,sv_P696
86,netblt,sv_P584
74,prm,sv_P719
80,emcon,sv_P934
34,icmp,sv_P561
105,netblt,sv_P84
54,mfe-nsp,sv_P666
135,tcp,sv_P724
28,mfe-nsp,sv_P949
22,udp,sv_P326
63,xns-idp,sv_P515
141,cbt,sv_P887
62,irtp,sv_P823
88,ggp,sv_P954
60,egp,sv_P683
22,xns-idp,sv_P324
59,udp,sv_P890
34,mfe-nsp,sv_P138
119,prm,sv_P591
111,leaf-1,sv_P589
73,chaos,sv_P800
115,argus,sv_P236
12,egp,sv_P720
7,prm,sv_P943
5,chaos,sv_P620
27,pup,sv_P207
125,udp,sv_P300
2,trunk-1,sv_P204
147,udp,sv_P814
26,prm,sv_P9
131,leaf-2,sv_P20
32,tcp,sv_P414
74,prm,sv_P653
117,cbt,sv_P566
17,cbt,sv_P997
16,hmp,sv_P595
42,ggp,sv_P194
74,pup,sv_P706
142,trunk-1,sv_P814
89,leaf-2,sv_P430
105,iso-tp4,sv_P314
130,nvp-II,sv_P695
122,leaf-2,sv_P600
146,leaf-1,sv_P455
87,igmp,sv_P388
5,mfe-nsp,sv_P930
24,dcn-meas,sv_P531
27,udp,sv_P981
134,irtp,sv_P159
81,xnet,sv_P599
146,bbn-rcc-mon,sv_P796
134,mux,sv_P680
85,mfe-nsp,sv_P906
122,ggp,sv_P313
136,netblt,sv_P862
6,netblt,sv_P262
43,irtp,sv_P243
54,xns-idp,sv_P515
15,bbn-rcc-mon,sv_P237
144,prm,sv_P274
19,chaos,sv_P900
109,emcon,sv_P197
94,st,sv_P311
7,prm,sv_P565
143,leaf-2,sv_P627
91,iso-tp4,sv_P47
46,netblt,sv_P613
21,irtp,sv_P795
101,xnet,sv_P973
93,chaos,sv_P433
25,icmp,sv_P778
84,emcon,sv_P412
45,dcn-meas,sv_P57
64,trunk-1,sv_P286
72,mfe-nsp,sv_P992
108,chaos,sv_P300
33,icmp,sv_P447
64,pup,sv_P158
110,iso-tp4,sv_P795
15,xns-idp,sv_P72
35,igp,sv_P321
146,irtp,sv_P840
129,ggp,sv_P926
52,pup,sv_P871
114,tcp,sv_P615
35,leaf-1,sv_P713
45,netblt,sv_P140
11,mux,sv_P842
125,xns-idp,sv_P425
37,irtp,sv_P615
74,trunk-2,sv_P898
54,argus,sv_P415
26,igp,sv_P470
86,udp,sv_P860
33,udp,sv_P143
139,mux,sv_P584
1,leaf-1,sv_P373
0,egp,sv_P953
58,xns-idp,sv_P531
80,egp,sv_P388
70,bbn-rcc-mon,sv_P745
77,trunk-1,sv_P203
107,ggp,sv_P216
137,nvp-II,sv_P715
129,trunk-1,sv_P857
9,trunk-2,sv_P358
122,mux,sv_P295
120,trunk-1,sv_P790
34,emcon,sv_P879
101,leaf-2,sv_P459
19,prm,sv_P320
124,igp,sv_P596
110,trunk-2,sv_P161
74,dcn-meas,sv_P482
144,egp,sv_P511
22,leaf-1,sv_P795
107,bbn-rcc-mon,sv_P872
46,mfe-nsp,sv_P440
121,ipv4,sv_P192
113,hmp,sv_P873
95,xns-idp,sv_P51
99,mux,sv_P292
83,bbn-rcc-mon,sv_P744
88,dcn-meas,sv_P633
130,leaf-2,sv_P625
52,egp,sv_P781
103,rdp,sv_P885
128,prm,sv_P585
107,prm,sv_P563
99,netblt,sv_P792
36,emcon,sv_P312
11,hmp,sv_P2
34,pup,sv_P759
26,netblt,sv_P803
123,trunk-2,sv_P948
65,irtp,sv_P633
18,icmp,sv_P224
47,igp,sv_P939
97,ggp,sv_P221
117,trunk-1,sv_P887
125,chaos,sv_P620
14,ggp,sv_P934
14,hmp,sv_P185
33,cbt,sv_P776
31,rdp,sv_P60
51,nvp-II,sv_P327
12,egp,sv_P119
38,mux,sv_P839
19,udp,sv_P163
3,igmp,sv_P6
123,icmp,sv_P863
67,igp,sv_P624
106,pup,sv_P492
128,udp,sv_P114
37,egp,sv_P792
27,leaf-2,sv_P269
125,ipv4,sv_P675
95,iso-tp4,sv_P215
58,udp,sv_P99
12,hmp,sv_P2
36,trunk-2,sv_P279
124,mux,sv_P475
22,igp,sv_P156
67,argus,sv_P757
105,egp,sv_P588
142,rdp,sv_P345
140,netblt,sv_P343
97,udp,sv_P403
135,leaf-1,sv_P369
84,bbn-rcc-mon,sv_P690
29,dcn-meas,sv_P810
115,icmp,sv_P778
89,hmp,sv_P666
121,ggp,sv_P20
91,nvp-II,sv_P614
131,leaf-2,sv_P337
33,trunk-2,sv_P445
44,nvp-II,sv_P844
116,chaos,sv_P837
59,udp,sv_P263
48,ggp,sv_P62
100,dcn-meas,sv_P904
26,bbn-rcc-mon,sv_P660
141,igmp,sv_P568
91,nvp-II,sv_P278
98,irtp,sv_P273
43,prm,sv_P913
23,xns-idp,sv_P572
120,nvp-II,sv_P153
118,xns-idp,sv_P279
81,bbn-rcc-mon,sv_P787
113,igmp,sv_P512
129,mux,sv_P852
97,mux,sv_P319
110,xnet,sv_P75
91,udp,sv_P793
119,pup,sv_P363
120,irtp,sv_P570
99,nvp-II,sv_P99
11,hmp,sv_P121
72,igmp,sv_P909
25,iso-tp4,sv_P623
88,trunk-2,sv_P94
123,dcn-meas,sv_P712
81,leaf-2,sv_P163
62,bbn-rcc-mon,sv_P409
124,hmp,sv_P437
64,xns-idp,sv_P166
101,tcp,sv_P253
142,xns-idp,sv_P204
130,egp,sv_P1000
144,igp,sv_P336
65,emcon,sv_P501
99,mux,sv_P427
88,rdp,sv_P374
72,icmp,sv_P259
58,xns-idp,sv_P592
93,xns-idp,sv_P334
138,egp,sv_P736
44,udp,sv_P287
18,mfe-nsp,sv_P559
127,emcon,sv_P508
82,pup,sv_P60
147,igp,sv_P48
90,rdp,sv_P958
146,egp,sv_P367
110,emcon,sv_P937
56,tcp,sv_P709
8,irtp,sv_P695
50,nvp-II,sv_P947
116,pup,sv_P702
147,igp,sv_P97
81,hmp,sv_P955
12,emcon,sv_P176
51,argus,sv_P172
13,dcn-meas,sv_P394
135,hmp,sv_P186
25,emcon,sv_P728
75,iso-tp4,sv_P302
125,ipv4,sv_P411
20,bbn-rcc-mon,sv_P384
108,bbn-rcc-mon,sv_P607
60,emcon,sv_P158
93,st,sv_P105
131,leaf-1,sv_P136
82,chaos,sv_P678
128,udp,sv_P963
23,emcon,sv_P225
32,irtp,sv_P120
144,irtp,sv_P501
105,netblt,sv_P536
119,rdp,sv_P684
120,bbn-rcc-mon,sv_P677
140,xns-idp,sv_P264
55,ipv4,sv_P25
32,argus,sv_P216
84,trunk-1,sv_P55
44,igmp,sv_P885
112,prm,sv_P191
147,argus,sv_P744
82,xns-idp,sv_P105
1,prm,sv_P149
123,xnet,sv_P15
118,icmp,sv_P892
84,tcp,sv_P782
75,tcp,sv_P763
8,pup,sv_P935
53,nvp-II,sv_P639
107,tcp,sv_P74
119,argus,sv_P533
98,icmp,sv_P86
105,rdp,sv_P743
108,mux,sv_P998
102,tcp,sv_P628
47,udp,sv_P488
144,bbn-rcc-mon,sv_P147
97,ggp,sv_P944
55,st,sv_P685
24,ggp,sv_P529
26,mux,sv_P28
125,dcn-meas,sv_P411
79,trunk-1,sv_P300
8,netblt,sv_P167
2,ipv4,sv_P409
139,st,sv_P836
31,emcon,sv_P99
59,ipv4,sv_P766
132,iso-tp4,sv_P555
106,st,sv_P353
85,chaos,sv_P2
129,trunk-1,sv_P295
27,emcon,sv_P67
87,tcp,sv_P334
2,mfe-nsp,sv_P177
98,udp,sv_P387
39,dcn-meas,sv_P176
81,rdp,sv_P791
31,xnet,sv_P71
100,hmp,sv_P533
50,igp,sv_P928
53,tcp,sv_P444
128,xnet,sv_P206
70,mfe-nsp,sv_P561
22,trunk-1,sv_P339
7,udp,sv_P33
83,icmp,sv_P260
137,leaf-2,sv_P239
16,trunk-2,sv_P61
144,chaos,sv_P904
8,netblt,sv_P833
84,egp,sv_P307
70,emcon,sv_P410
99,bbn-rcc-mon,sv_P960
83,tcp,sv_P844
86,tcp,sv_P217
95,irtp,sv_P411
70,dcn-meas,sv_P10
38,ipv4,sv_P635
91,pup,sv_P101
68,icmp,sv_P372
106,netblt,sv_P970
125,ipv4,sv_P764
53,emcon,sv_P764
27,leaf-2,sv_P388
93,irtp,sv_P316
81,xns-idp,sv_P278
57,mfe-nsp,sv_P489
8,udp,sv_P169
129,trunk-2,sv_P510
106,udp,sv_P325
76,hmp,sv_P756
141,leaf-2,sv_P557
3,mux,sv_P158
5,pup,sv_P836
120,argus,sv_P461
109,argus,sv_P268
114,chaos,sv_P590
135,igmp,sv_P303
76,netblt,sv_P287
125,udp,sv_P711
43,cbt,sv_P127
37,cbt,sv_P111
73,irtp,sv_P800
104,ipv4,sv_P906
23,prm,sv_P393
145,netblt,sv_P548
96,leaf-2,sv_P75
109,leaf-1,sv_P369
77,tcp,sv_P867
37,ggp,sv_P313
64,netblt,sv_P401
127,bbn-rcc-mon,sv_P28
17,dcn-meas,sv_P77
104,mfe-nsp,sv_P891
62,icmp,sv_P145
9,st,sv_P406
128,cbt,sv_P208
142,dcn-meas,sv_P880
48,trunk-1,sv_P595
39,netblt,sv_P799
18,tcp,sv_P399
75,argus,sv_P965
30,udp,sv_P651
84,pup,sv_P587
58,nvp-II,sv_P623
31,tcp,sv_P758
34,prm,sv_P724
54,leaf-2,sv_P323
37,tcp,sv_P395
13,mfe-nsp,sv_P841
124,xns-idp,sv_P723
27,prm,sv_P53
142,mfe-nsp,sv_P969
105,egp,sv_P898
108,irtp,sv_P662
63,leaf-1,sv_P335
39,igmp,sv_P998
122,xnet,sv_P899
19,tcp,sv_P807
103,udp,sv_P24
87,dcn-meas,sv_P310
24,nvp-II,sv_P170
28,leaf-2,sv_P645
113,iso-tp4,sv_P379
73,dcn-meas,sv_P662
80,egp,sv_P567
33,igp,sv_P154
139,irtp,sv_P881
19,nvp-II,sv_P106
45,udp,sv_P730
88,nvp-II,sv_P778
49,mux,sv_P196
119,leaf-1,sv_P795
4,cbt,sv_P172
137,udp,sv_P621
95,trunk-2,sv_P218
107,ipv4,sv_P103
11,igmp,sv_P975
133,iso-tp4,sv_P609
11,igmp,sv_P404
130,emcon,sv_P393
30,leaf-1,sv_P941
19,mux,sv_P123
63,prm,sv_P160
95,emcon,sv_P463
128,ipv4,sv_P65
5,st,sv_P991
110,egp,sv_P161
58,leaf-1,sv_P338
5,egp,sv_P739
136,trunk-1,sv_P8
79,leaf-2,sv_P606
50,mux,sv_P522
54,igmp,sv_P801
66,st,sv_P201
56,emcon,sv_P361
0,trunk-1,sv_P606
98,nvp-II,sv_P532
25,nvp-II,sv_P387
126,nvp-II,sv_P532
95,leaf-2,sv_P59
20,igmp,sv_P413
106,emcon,sv_P6
94,icmp,sv_P254
96,emcon,sv_P788
106,udp,sv_P863
23,rdp,sv_P617
97,icmp,sv_P419
71,egp,sv_P573
26,trunk-1,sv_P125
123,mfe-nsp,sv_P67
132,chaos,sv_P800
119,netblt,sv_P787
113,pup,sv_P894
81,pup,sv_P763
106,nvp-II,sv_P976
49,dcn-meas,sv_P951
25,dcn-meas,sv_P144
63,xnet,sv_P330
47,udp,sv_P967
88,chaos,sv_P799
35,emcon,sv_P212
96,ggp,sv_P128
20,leaf-2,sv_P622
26,netblt,sv_P864
63,bbn-rcc-mon,sv_P917
113,chaos,sv_P27
122,ggp,sv_P751
129,hmp,sv_P63
0,trunk-2,sv_P799
95,tcp,sv_P638
36,hmp,sv_P278
144,bbn-rcc-mon,sv_P768
80,hmp,sv_P243
105,xnet,sv_P247
142,trunk-1,sv_P296
141,trunk-1,sv_P836
16,pup,sv_P495
3,st,sv_P275
38,icmp,sv_P46
99,rdp,sv_P26
145,emcon,sv_P583
110,dcn-meas,sv_P88
5,hmp,sv_P412
24,hmp,sv_P761
44,chaos,sv_P971
4,udp,sv_P600
64,prm,sv_P14
106,mux,sv_P331
115,pup,sv_P729
147,tcp,sv_P190
45,trunk-1,sv_P711
84,trunk-1,sv_P276
29,st,sv_P862
127,iso-tp4,sv_P805
70,leaf-1,sv_P417
117,icmp,sv_P894
42,argus,sv_P109
142,st,sv_P38
142,nvp-II,sv_P475
26,tcp,sv_P534
73,ipv4,sv_P465
95,prm,sv_P150
146,netblt,sv_P383
12,pup,sv_P186
100,udp,sv_P86
100,cbt,sv_P482
101,igp,sv_P495
130,irtp,sv_P729
142,ggp,sv_P274
110,udp,sv_P896
112,netblt,sv_P942
80,udp,sv_P578
91,iso-tp4,sv_P593
44,hmp,sv_P445
60,nvp-II,sv_P28
122,nvp-II,sv_P793
127,emcon,sv_P407
51,xnet,sv_P44
102,chaos,sv_P451
21,bbn-rcc-mon,sv_P821
28,argus,sv_P387
81,nvp-II,sv_P454
89,ggp,sv_P712
140,rdp,sv_P817
91,egp,sv_P760
53,netblt,sv_P137
62,egp,sv_P191
100,nvp-II,sv_P621
45,rdp,sv_P989
52,udp,sv_P243
45,rdp,sv_P870
10,xns-idp,sv_P319
7,prm,sv_P399
50,leaf-2,sv_P288
107,egp,sv_P374
2,chaos,sv_P699
89,emcon,sv_P542
106,netblt,sv_P455
